ip.id,tcp.time_relative
0x66ec,20.384930000
0x66ed,20.397156000
0x66ee,20.407212000
0x66ef,20.432271000
0x66f0,20.432328000
0x66f1,20.443898000
0x66f3,20.455583000
0x66f4,20.470393000
0x66f5,20.479454000
0x66f6,20.491754000
0x66f7,20.504262000
0x66f8,20.515945000
0x66f9,20.528141000
0x66fa,20.540232000
0x66fb,20.552439000
0x66fc,20.564308000
0x66fd,20.577440000
0x66fe,20.589451000
0x66ff,20.605887000
0x6700,20.613182000
0x6701,20.632517000
0x6702,20.637065000
0x6703,20.649612000
0x6704,20.661803000
0x6705,20.676204000
0x6706,20.685656000
0x6707,20.698863000
0x6708,20.711016000
0x6709,20.721923000
0x670a,20.736525000
0x670b,20.746818000
0x670c,20.758965000
0x670d,20.770639000
0x670e,20.782497000
0x670f,20.795029000
0x6710,20.806939000
0x6711,20.818682000
0x6712,20.830937000
0x6713,20.843593000
0x6714,20.855506000
0x6715,20.873760000
0x6716,20.880459000
0x6717,20.894082000
0x6718,20.903632000
0x6719,20.918461000
0x671a,20.928173000
0x671b,20.942649000
0x671c,20.952595000
0x671d,20.963905000
0x671e,20.979167000
0x671f,20.989060000
0x6720,21.001710000
0x6721,21.015114000
0x6722,21.024993000
0x6723,21.039516000
0x6724,21.049010000
0x6725,21.061509000
0x6726,21.073501000
0x6727,21.085803000
0x6728,21.097226000
0x6729,21.109462000
0x672b,21.121964000
0x672c,21.133486000
0x672d,21.145763000
0x672e,21.158729000
0x672f,21.170442000
0x6730,21.182250000
0x6731,21.194024000
0x6733,21.206452000
0x6734,21.218375000
0x6735,21.231281000
0x6737,21.247379000
0x6738,21.255174000
0x6739,21.272771000
0x673a,21.279663000
0x673b,21.291369000
0x673c,21.303651000
0x673e,21.315391000
0x673f,21.348366000
0x6740,21.360818000
0x6741,21.360876000
0x6742,21.391673000
0x6743,21.403928000
0x6744,21.437141000
0x6745,21.437224000
0x6746,21.442423000
0x6747,21.484979000
0x6749,21.485027000
0x674a,21.530974000
0x674b,21.531184000
0x674c,21.536189000
0x674d,21.548775000
0x674e,21.579573000
0x674f,21.591095000
0x6750,21.637381000
0x6751,21.637431000
0x6752,21.642707000
0x6753,21.682267000
0x6754,21.682354000
0x6755,21.729133000
0x6756,21.729175000
0x6757,21.775898000
0x6758,21.775930000
0x6759,21.781293000
0x675a,21.824306000
0x675b,21.824352000
0x675c,21.829052000
0x675d,21.872282000
0x675e,21.872323000
0x675f,21.877030000
0x6760,21.914648000
0x6761,21.914721000
0x6762,21.919985000
0x6763,21.958345000
0x6764,21.958393000
0x6765,21.963729000
0x6766,21.977604000
0x6767,21.998867000
0x6768,21.998976000
0x6769,22.012080000
0x676a,22.023336000
0x676b,22.038176000
0x676c,22.047731000
0x676d,22.059690000
0x676e,22.071772000
0x676f,22.084752000
0x6770,22.096336000
0x6771,22.108422000
0x6772,22.120137000
0x6773,22.132714000
0x6774,22.144711000
0x6775,22.157156000
0x6776,22.170466000
0x6777,22.181090000
0x6778,22.195761000
0x6779,22.205483000
0x677a,22.218153000
0x677b,22.233030000
0x677c,22.241349000
0x677d,22.255971000
0x677e,22.266173000
0x677f,22.278826000
0x6780,22.290258000
0x6781,22.303100000
0x6782,22.314304000
