ip.id,tcp.time_relative
0x662a,18.986035000
0x662b,18.986036000
0x662c,19.010201000
0x662d,19.010202000
0x662e,19.033236000
0x662f,19.033261000
0x6630,19.033294000
0x6631,19.057420000
0x6632,19.057422000
0x6633,19.080942000
0x6634,19.080943000
0x6635,19.096643000
0x6636,19.118608000
0x6637,19.118608000
0x6638,19.141281000
0x6639,19.141282000
0x663a,19.166850000
0x663b,19.166851000
0x663c,19.191775000
0x663d,19.191775000
0x663e,19.205799000
0x663f,19.227175000
0x6640,19.227176000
0x6641,19.252314000
0x6642,19.252315000
0x6643,19.266937000
0x6644,19.266938000
0x6645,19.288154000
0x6646,19.288155000
0x6647,19.313035000
0x6648,19.313035000
0x6649,19.337625000
0x664a,19.337627000
0x664b,19.359636000
0x664c,19.359637000
0x664d,19.373972000
0x664e,19.397238000
0x664f,19.397239000
0x6650,19.421855000
0x6651,19.421856000
0x6652,19.444653000
0x6653,19.444654000
0x6654,19.470624000
0x6655,19.470625000
0x6656,19.493029000
0x6657,19.493030000
0x6658,19.519017000
0x6659,19.519019000
0x665a,19.542557000
0x665b,19.542558000
0x665c,19.558242000
0x665d,19.558243000
0x665e,19.578729000
0x665f,19.578730000
0x6660,19.602432000
0x6661,19.602433000
0x6662,19.627825000
0x6663,19.627826000
0x6664,19.650635000
0x6665,19.650636000
0x6666,19.675787000
0x6667,19.675788000
0x6668,19.699258000
0x6669,19.699259000
0x666a,19.724436000
0x666b,19.724437000
0x666c,19.749272000
0x666d,19.749273000
0x666e,19.760923000
0x666f,19.773056000
0x6670,19.799084000
0x6671,19.809754000
0x6672,19.835394000
0x6673,19.847236000
0x6674,19.883125000
0x6675,19.894086000
0x6676,19.907838000
0x6677,19.920363000
0x6678,19.920374000
0x6679,19.931527000
0x667a,19.943457000
0x667b,19.956340000
0x667c,19.967481000
0x667d,19.980296000
0x667e,19.992749000
0x667f,20.003800000
0x6680,20.013657000
0x6681,20.027463000
0x6682,20.039740000
0x6683,20.051960000
0x6684,20.062902000
0x6685,20.076009000
0x6686,20.088096000
0x6687,20.098448000
0x6688,20.111155000
0x6689,20.111156000
0x668a,20.122954000
0x668b,20.134732000
0x668c,20.147693000
0x668d,20.158647000
0x668e,20.171180000
0x668f,20.183085000
0x6690,20.194799000
0x6691,20.207185000
0x6692,20.219533000
0x6693,20.232055000
0x6694,20.232055000
0x6695,20.257910000
0x6696,20.257911000
0x6697,20.280774000
0x6698,20.280775000
0x6699,20.306041000
0x669a,20.306042000
0x669b,20.319722000
0x669c,20.329872000
0x669d,20.355333000
0x669e,20.367275000
0x669f,20.404861000
0x66a0,20.415769000
0x66a1,20.427936000
0x66a2,20.439443000
0x66a3,20.465788000
0x66a4,20.465790000
0x66a5,20.487702000
0x66a6,20.487703000
0x66a7,20.511669000
0x66a8,20.511670000
0x66a9,20.511792000
0x66aa,20.534876000
0x66ab,20.534877000
0x66ac,20.548189000
0x66ad,20.560827000
0x66ae,20.571634000
0x66af,20.582906000
0x66b0,20.622394000
0x66b1,20.634241000
0x66b2,20.644986000
0x66b3,20.693580000
0x66b4,20.718150000
0x66b5,20.718156000
0x66b6,20.718156000
0x66b7,20.748920000
0x66b8,20.748921000
0x66b9,20.748953000
0x66ba,20.772038000
0x66bb,20.772039000
0x66bc,20.813727000
0x66bd,20.854426000
0x66be,20.854427000
0x66bf,20.854430000
0x66c0,20.854430000
0x66c1,20.876901000
0x66c2,20.876902000
0x66c3,20.897796000
0x66c4,20.897797000
0x66c5,20.920623000
0x66c6,20.920624000
0x66c7,20.943237000
0x66c8,20.943238000
0x66c9,20.965807000
0x66ca,20.965808000
0x66cb,20.989722000
0x66cc,20.989723000
0x66cd,20.989757000
0x66ce,21.013954000
0x66cf,21.013955000
0x66d0,21.061892000
0x66d1,21.061893000
0x66d2,21.061898000
0x66d3,21.061899000
0x66d4,21.086237000
0x66d5,21.086238000
0x66d6,21.097461000
0x66d7,21.122143000
0x66d8,21.122143000
0x66d9,21.146924000
0x66da,21.146925000
0x66db,21.146940000
0x66dc,21.158123000
0x66dd,21.170372000
0x66de,21.188578000
0x66df,21.220708000
0x66e0,21.238016000
0x66e1,21.245542000
0x66e2,21.256655000
0x66e3,21.280397000
0x66e4,21.280398000
0x66e5,21.328722000
0x66e6,21.328724000
